created_at,timestamp,static_updated_at,position_updated_at,mmsi,latitude,longitude,speed,course,heading,imo,name,call_sign,flag,draught,ship_type_code,ship_type,length,width,eta,destination,status,collection_type
2024-01-01 00:00:08.471 UTC,2024-01-01 00:00:05 UTC,,2024-01-01 00:00:05 UTC,770576102,-34.899816666666666,-56.20211166666666,0,345.2,511,,,,UY,,,,,,,,0,terrestrial
2024-01-01 00:00:33.122 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:47 UTC,2024-01-01 00:00:05 UTC,576992000,4.3069366666666671,7.4536966666666666,8.6,277.6,511,8202604,M/V KENDRICK 11     ,YJUP6  ,VU,0,0,Other,0,0,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:05.864 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:54:26 UTC,2024-01-01 00:00:05 UTC,375293000,-23.939741666666666,-46.31329,0,127.5,356,9255323,APOLLO@@@@@@@@@@@@@@,J8B6163,VC,0,52,Tug,30,10,2023-01-01 01:01:00 UTC,                   @,3,terrestrial
2024-01-01 00:46:10.203 UTC,2024-01-01 00:00:05 UTC,2023-12-31 22:17:59 UTC,2024-01-01 00:00:05 UTC,710074011,-10.152445,-35.36242166666667,18,199.7,202,9603233,AMERICO VESPUCIO    ,PPSE   ,BR,10.4,70,Cargo,228,37,2023-12-03 17:00:00 UTC,BRSUA>BRSSZ         ,0,satellite
2024-01-01 00:00:05.979 UTC,2024-01-01 00:00:05 UTC,,2024-01-01 00:00:05 UTC,677350000,6.4488666666666665,3.3899083333333331,0,278.7,511,,,,TZ,,,,,,,,15,terrestrial
2024-01-01 00:00:06.477 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:52:10 UTC,2024-01-01 00:00:05 UTC,701000827,-38.048776666666662,-57.538596666666663,0,0,511,7914298,GAUCHO GRANDE@@@@@@@,LW 5424,AR,2.4,30,Fishing Vessel,28,6,2023-03-16 01:00:00 UTC,MAR DEL PLATA@@@@@@@,0,terrestrial
2024-01-01 00:00:06.18 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:33 UTC,2024-01-01 00:00:05 UTC,701006151,-38.04737,-57.536425,0,0,511,8614871,DOMAIO@@@@@@@@@@@@@@,LW9819@,AR,4.4,30,Fishing Vessel,67,10,,ZDP@@@@@@@@@@@@@@@@@,8,terrestrial
2024-01-01 00:00:07.472 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:07 UTC,2024-01-01 00:00:05 UTC,701006712,-38.7897,-62.27294666666667,0.1,360,511,9359430,SVITZER GRAND BAHAM@,LW3347@,AR,4.2,52,Tug,60,8,2023-11-05 00:00:00 UTC,PTO.ING.WHITE@@@@@@@,0,terrestrial
2024-01-01 00:00:23.11 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:54:55 UTC,2024-01-01 00:00:05 UTC,657119300,6.446393333333333,3.3816783333333333,3.2,291.5,511,9706671,MT UROMI            ,5NUX8  ,NG,4.8,52,Tug,28,10,2023-07-12 17:46:00 UTC,LAGOS               ,15,terrestrial
2024-01-01 00:00:07.488 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:20 UTC,2024-01-01 00:00:05 UTC,375049000,-1.1720366666666666,8.8449166666666681,0,222.8,511,8752594,BANBA               ,J8B5898,VC,9,90,Other,60,53,2023-04-22 14:00:00 UTC,OMPOYI              ,8,terrestrial
2024-01-01 00:00:07.591 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:34 UTC,2024-01-01 00:00:05 UTC,538010560,-24.260356666666667,-45.841204999999995,11.8,96.7,97,9956903,SPARROWHAWK         ,V7A6217,MH,9.1,80,Tanker,139,25,2023-01-01 15:00:00 UTC,BR RIO              ,0,terrestrial
2024-01-01 00:00:05.762 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:47 UTC,2024-01-01 00:00:05 UTC,710003710,-20.2853,-40.246668333333332,0.1,337,511,9449091,SAAM TORA           ,PS9431 ,BR,4.6,52,Tug,20,10,2023-12-25 14:30:00 UTC,VITORIA-ES          ,0,terrestrial
2024-01-01 00:00:07.684 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:47:40 UTC,2024-01-01 00:00:05 UTC,701006020,-38.04858,-57.537555,0,345.1,271,9813385,DESAFIO             ,LW 9763,AR,3.7,30,Fishing Vessel,30,8,,@@@@@@@@@@@@@@@@@@@@,7,terrestrial
2024-01-01 00:00:05.6 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:48:39 UTC,2024-01-01 00:00:05 UTC,636016440,4.1372433333333332,7.9192516666666668,0.2,265.3,511,9737280,NSC GL0RY           ,D5GE7  ,LR,3.4,90,Other,100,33,2023-09-28 23:00:00 UTC,EDOP QI             ,3,terrestrial
2024-01-01 00:00:07.432 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:56:26 UTC,2024-01-01 00:00:05 UTC,770576519,-34.89936,-56.199641666666672,0,175.4,511,0,PADRE PIO   @@@@@@@@,CXPP   ,UY,1.5,53,Special Craft,14,4,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:07.473 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:32 UTC,2024-01-01 00:00:05 UTC,657196600,4.6847133333333337,7.1569833333333328,0,360,511,9892353,GUARDIAN  11        ,5OLK   ,NG,2,69,Passenger Ship,40,8,2023-01-27 15:00:00 UTC,ONNE-PORT           ,0,terrestrial
2024-01-01 00:46:10.171 UTC,2024-01-01 00:00:05 UTC,2023-12-31 22:07:30 UTC,2024-01-01 00:00:05 UTC,636016361,-15.429258333333333,-32.11824,13.3,110.2,110,9705732,CHEM NEW YORK       ,D5FT9  ,LR,8,82,Tanker,145,24,2023-01-17 18:00:00 UTC,PORT LOUIS          ,0,satellite
2024-01-01 00:00:07.572 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:54:38 UTC,2024-01-01 00:00:05 UTC,657526000,5.6111966666666673,5.2077533333333328,0,360,511,0,CAPE HATTERAS       ,5NSL   ,NG,0,70,Cargo,0,0,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:30.01 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:19 UTC,2024-01-01 00:00:05 UTC,636016081,3.9267133333333333,8.040396666666668,10.3,48.1,49,9594901,FULHAM ROAD         ,D5EH7  ,LR,8.5,80,Tanker,228,32,2023-01-01 04:00:00 UTC,FOR ORDERS          ,0,terrestrial
2024-01-01 00:00:05.477 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:28 UTC,2024-01-01 00:00:05 UTC,657248200,6.450725,3.373145,0,123,49,0,OREN                ,5OXH3  ,NG,0,33,Special Craft,17,5,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:05.95 UTC,2024-01-01 00:00:05 UTC,,2024-01-01 00:00:05 UTC,657923000,4.686545,7.1599433333333335,0,0,511,,,,NG,,,,,,,,15,terrestrial
2024-01-01 00:00:05.6 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:55 UTC,2024-01-01 00:00:05 UTC,657271300,4.8074416666666666,7.0639266666666662,0,201.2,162,9365025,MV J CHRISTIE@@@@@@@,5N2134@,NG,1.6,0,Other,36,8,2023-05-25 18:50:00 UTC,PORTHARCOURT@@@@@@@@,0,terrestrial
2024-01-01 00:00:10.573 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:59:18 UTC,2024-01-01 00:00:05 UTC,374652000,-26.165576666666666,-48.399035000000005,0.3,336.3,82,9801304,ROYAL JADE          ,3EMG7  ,PA,10.1,70,Cargo,200,32,2023-12-27 03:00:00 UTC,BR SFS              ,1,terrestrial
2024-01-01 00:00:07.573 UTC,2024-01-01 00:00:05 UTC,,2024-01-01 00:00:05 UTC,657247800,6.4506183333333338,3.3731500000000003,0.1,93,511,,,,NG,,,,,,,,15,terrestrial
2024-01-01 00:00:05.539 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:48 UTC,2024-01-01 00:00:05 UTC,657193500,5.3742550000000007,4.3473933333333328,0,10.1,281,9533725,MV A60              ,5OKE   ,NG,4.5,90,Other,87,19,2023-08-04 14:30:00 UTC,ERHA                ,0,terrestrial
2024-01-01 00:00:05.291 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:59:41 UTC,2024-01-01 00:00:05 UTC,701006396,-34.634048333333332,-58.352675,0,264.9,511,8008060,VB RECOLETA@@@@@@@@@,LW4605@,AR,0.5,36,Sailing Vessel,33,8,2023-09-04 06:00:00 UTC,RAMALLO@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:07.592 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:51:42 UTC,2024-01-01 00:00:05 UTC,311001041,-25.677333333333333,-48.317166666666672,0.3,180.4,90,9426075,STAR LAPIS          ,C6EZ2  ,BS,7.6,70,Cargo,229,38,2023-12-28 07:30:00 UTC,BR PNG              ,1,terrestrial
2024-01-01 00:00:07.571 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:50 UTC,2024-01-01 00:00:05 UTC,645372000,-34.629074999999993,-58.348626666666668,0,279.3,511,8745450,DN38@@@@@@@@@@@@@@@@,3BSB@@@,MU,2.4,33,Special Craft,23,10,2023-06-21 20:22:00 UTC,BUENOS AIRES@@@@@@@@,3,terrestrial
2024-01-01 00:00:34.558 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:59:40 UTC,2024-01-01 00:00:05 UTC,657126500,6.3101766666666661,3.4700333333333333,6.3,137.4,145,9688051,MV AJEMISAN         ,5NXO2  ,NG,5.3,52,Tug,50,15,2023-09-27 18:00:00 UTC,ERHA FIELD          ,0,terrestrial
2024-01-01 00:00:05.973 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:04 UTC,2024-01-01 00:00:05 UTC,657100000,4.1021583333333336,8.2655549999999991,0,324.4,22,9664249,DAENERYS TARGARYEN  ,5NXI2  ,NG,5.2,56,Special Craft,75,17,2023-07-28 15:00:00 UTC,ONNE NIGERIA        ,0,terrestrial
2024-01-01 00:00:05.312 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:55:30 UTC,2024-01-01 00:00:05 UTC,657179400,4.1147866666666664,7.2013950000000007,0.9,315.3,146,9878577,MV LOUISA AIS2      ,5OHZ   ,NG,0,0,Other,0,0,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:45:26.523 UTC,2024-01-01 00:00:05 UTC,2023-12-31 19:32:00 UTC,2024-01-01 00:00:05 UTC,241143000,-21.047121666666666,-38.593848333333334,10.2,31,36,9594717,COMMON SPIRIT       ,SVBJ6  ,GR,11.6,70,Cargo,190,32,2023-01-23 12:00:00 UTC,SIKOP               ,0,satellite
2024-01-01 00:46:10.171 UTC,2024-01-01 00:00:05 UTC,2023-12-31 19:34:17 UTC,2024-01-01 00:00:05 UTC,235074589,-8.4735816666666661,-32.879058333333333,9,27.9,25,9398694,CITIUS              ,2COY3  ,GB,16.3,70,Cargo,288,45,2023-01-19 08:00:00 UTC, LY MRA             ,0,satellite
2024-01-01 00:00:06.475 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:46 UTC,2024-01-01 00:00:05 UTC,636009825,5.57731,5.0860116666666668,0,278.4,511,8756409,TRIDENT VIII        ,ELPP2  ,LR,3.5,99,Other,40,70,2023-04-07 06:00:00 UTC,L                   ,3,terrestrial
2024-01-01 01:18:05.303 UTC,2024-01-01 00:00:05 UTC,2023-12-31 20:53:12 UTC,2024-01-01 00:00:05 UTC,354868000,-8.0502533333333339,11.498588333333334,13.1,305.1,303,9658783,LEFKES              ,3EOZ7  ,PA,7.7,70,Cargo,179,28,2023-01-04 22:00:00 UTC,TG LFW              ,0,satellite
2024-01-01 01:18:05.313 UTC,2024-01-01 00:00:05 UTC,2023-12-31 17:55:20 UTC,2024-01-01 00:00:05 UTC,377507000,-1.7647583333333332,8.8103566666666673,5.3,338,341,9573593,SKOUL LOUET         ,J8B6006,VC,4.4,90,Other,60,15,2023-12-31 12:00:00 UTC,MOPU                ,0,satellite
2024-01-01 00:46:10.205 UTC,2024-01-01 00:00:05 UTC,2023-12-31 22:28:52 UTC,2024-01-01 00:00:05 UTC,259985000,-1.24959,-2.357745,11.9,116.3,115,9531636,SKS DEMINI          ,LAND7  ,NO,11.5,80,Tanker,250,45,2023-01-04 15:00:00 UTC,LUANDA              ,0,satellite
2024-01-01 00:51:42.144 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:52:31 UTC,2024-01-01 00:00:05 UTC,253644000,-8.3783366666666659,-34.901961666666665,0,306.1,74,9738014,WILLEM VAN RUBROECK@,LXWD@@@,LU,7.4,33,Special Craft,147,36,2023-11-24 16:00:00 UTC,BRSUA@@@@@@@@@@@@@@@,3,satellite
2024-01-01 00:00:05.885 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:58 UTC,2024-01-01 00:00:05 UTC,657152900,4.6851716666666663,7.1570633333333342,0,360,511,9777022,A10                 ,5NX07  ,NG,1.6,40,High-Speed Craft,42,13,2023-01-19 05:00:00 UTC,SEA EAGLE           ,15,terrestrial
2024-01-01 00:00:30.771 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:28 UTC,2024-01-01 00:00:05 UTC,657152400,3.6064466666666664,7.36639,6.9,29,25,9777034,MV A20              ,5NX05  ,NG,1.6,50,Special Craft,20,16,2023-09-28 09:46:00 UTC,USAN                ,8,terrestrial
2024-01-01 00:46:10.208 UTC,2024-01-01 00:00:05 UTC,2023-12-31 21:06:56 UTC,2024-01-01 00:00:05 UTC,636012804,-15.62795,-37.094811666666672,16.9,21.9,19,9342580,ORANGE SUN          ,A8HY8  ,LR,10,90,Other,204,32,2023-01-13 03:00:00 UTC,NLRTM               ,0,satellite
2024-01-01 00:00:05.885 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:55:13 UTC,2024-01-01 00:00:05 UTC,657170600,4.6958916666666664,7.1576783333333331,0.1,90.9,61,8111001,AFRICAN SPIRIT      ,5OGM   ,NG,4.1,90,Other,69,17,2023-11-15 14:30:00 UTC,AWELE_OFF           ,0,terrestrial
2024-01-01 00:46:10.109 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:50 UTC,2024-01-01 00:00:05 UTC,636015051,-8.3865383333333323,-34.884656666666665,0.1,5.3,16,9577094,SCF PROVIDER@@@@@@@@,A8YG8@@,LR,14,89,Tanker,228,32,2023-12-20 22:00:00 UTC,RUPRI>BRSUA@@@@@@@@@,0,satellite
2024-01-01 00:51:42.479 UTC,2024-01-01 00:00:05 UTC,2023-12-31 21:45:25 UTC,2024-01-01 00:00:05 UTC,257731000,-25.8277,-41.871233333333329,13.3,33,34,9393010,BOW AGATHE          ,LAMS8  ,NO,8.9,80,Tanker,170,26,2023-01-03 14:00:00 UTC,BRRIG>BRARB         ,0,satellite
2024-01-01 00:19:56.603 UTC,2024-01-01 00:00:05 UTC,2023-12-31 22:33:55 UTC,2024-01-01 00:00:05 UTC,352001472,-53.237206666666665,-73.25440833333333,10.3,320.3,321,9188908,TARSUS-M            ,3E2488 ,PA,11.3,70,Cargo,186,30,2023-12-30 12:35:00 UTC,MAGELLAN            ,0,satellite
2024-01-01 00:00:05.13 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:58:40 UTC,2024-01-01 00:00:05 UTC,256903000,6.096185,3.2380633333333337,10.4,215.9,218,9693068,ABLIANI             ,9HA4031,MT,8.5,80,Tanker,250,44,2023-01-16 07:00:00 UTC,FOR ORDERS          ,0,terrestrial
2024-01-01 00:51:42.076 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:22:54 UTC,2024-01-01 00:00:05 UTC,636019375,-21.264123333333334,-40.010643333333334,0.1,41.8,135,9472995,DEEPWATER CORCOVADO ,D5UF2  ,LR,11.6,90,Other,0,0,2023-10-22 08:30:00 UTC,JUBARTE             ,8,satellite
2024-01-01 00:00:36.282 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:59:40 UTC,2024-01-01 00:00:05 UTC,657132200,5.349715,4.3341949999999994,0.2,308.7,316,9742845,JASCON 69           ,5NZX7  ,NG,4.4,90,Other,70,16,2023-12-22 04:00:00 UTC,ERHA  FIELD         ,0,terrestrial
2024-01-01 04:25:53.668 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:47:47 UTC,2024-01-01 00:00:05 UTC,725003376,-44.528046666666668,-73.476363333333339,7.7,8.1,3,9888687,EIR@@@@@@@@@@@@@@@@@,CA7973@,CL,5.1,90,Other,72,15,2023-01-01 04:00:00 UTC,QUELLON@@@@@@@@@@@@@,0,satellite
2024-01-01 00:46:10.113 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:17:59 UTC,2024-01-01 00:00:05 UTC,563184800,4.9789166666666667,-4.5024566666666663,0.1,125,230,9797280,BRITOIL GUARDIAN    ,9V8453 ,SG,5.5,52,Tug,70,17,2023-12-31 13:15:00 UTC,ABIDJAN             ,0,satellite
2024-01-01 00:46:10.17 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:47:11 UTC,2024-01-01 00:00:05 UTC,229471000,-11.79409,-20.610926666666668,15.7,130.7,129,9636711,CORCOVADO LNG       ,9HA3358,MT,11.4,81,Tanker,294,44,2023-01-28 21:01:00 UTC,FAR EAST            ,0,satellite
2024-01-01 00:46:10.179 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:56:19 UTC,2024-01-01 00:00:05 UTC,253676000,-8.382515,-34.914768333333335,1.6,209.2,204,9872365,GALILEO GALILEI     ,LXIH   ,LU,5.6,98,Other,167,36,2023-12-18 09:00:00 UTC,SUAPE BR            ,3,satellite
2024-01-01 00:46:10.215 UTC,2024-01-01 00:00:05 UTC,2023-12-31 12:18:06 UTC,2024-01-01 00:00:05 UTC,563220000,-0.135315,-11.048516666666666,14.7,142.3,140,9722314,THEMIS              ,9V3558 ,SG,10.4,70,Cargo,200,37,2023-01-10 04:00:00 UTC,ZA ELS              ,0,satellite
2024-01-01 04:25:53.76 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:09:28 UTC,2024-01-01 00:00:05 UTC,725003001,-52.457221666666669,-69.544585000000012,0,215.6,301,9862566,KAWESKAR            ,CA 7536,CL,2.4,60,Passenger Ship,89,21,2023-05-20 22:30:00 UTC,PUNTA ARENAS        ,0,satellite
2024-01-01 00:46:10.179 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:54:58 UTC,2024-01-01 00:00:05 UTC,538010732,-11.172093333333333,-35.137638333333335,14.3,189.8,188,9965851,PORT NAGASAKI       ,V7A7336,MH,11,70,Cargo,200,32,2023-01-04 18:00:00 UTC,"SANTOS,BRAZIL       ",0,satellite
2024-01-01 00:46:10.109 UTC,2024-01-01 00:00:05 UTC,2023-12-31 19:36:36 UTC,2024-01-01 00:00:05 UTC,538006787,-5.723105,-32.135103333333333,12.3,205.5,204,9205897,FEDERAL YUKON@@@@@@@,V7RG8@@,MH,10.8,79,Cargo,199,24,2023-12-05 08:00:00 UTC,BRSSZ@@@@@@@@@@@@@@@,0,satellite
2024-01-01 04:24:31.503 UTC,2024-01-01 00:00:05 UTC,2023-12-31 20:56:51 UTC,2024-01-01 00:00:05 UTC,224378000,-52.591008333333335,-62.173964999999995,0.7,35,7,8516043,PARADANTA PRIMERO   ,EAAB   ,ES,6.6,30,Fishing Vessel,58,10,,CALADEROS           ,15,satellite
2024-01-01 04:25:53.812 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:43:10 UTC,2024-01-01 00:00:05 UTC,538009620,-53.305516666666669,-70.81235,11.1,167,168,9370408,GRACEFUL GERTRUDE   ,V7A4965,MH,10.4,70,Cargo,179,28,2023-01-10 08:05:00 UTC,CALLAO              ,0,satellite
2024-01-01 01:18:05.14 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:57:05 UTC,2024-01-01 00:00:05 UTC,224510000,-8.7845199999999988,13.24316,0,360,511,9098854,ANDRES R@@@@@@@@@@@@,EAKH@@@,ES,0,30,Fishing Vessel,27,8,2023-09-28 09:22:00 UTC,LUANDA@@@@@@@@@@@@@@,7,satellite
2024-01-01 04:25:53.482 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:19:17 UTC,2024-01-01 00:00:05 UTC,725001670,-41.513866666666665,-73.006059999999991,0,152.8,153,0,COSTA GRANDE III@@@@,CB2633@,CL,3.4,79,Cargo,0,0,2023-08-03 01:00:00 UTC,PUERTO MONTT@@@@@@@@,0,satellite
2024-01-01 00:00:36.691 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:59:57 UTC,2024-01-01 00:00:05 UTC,636019443,6.4293416666666667,3.3421000000000003,0,341.2,274,9240873,MSC RESILIENT III@@@,D5UN9@@,LR,11.7,79,Cargo,210,30,2024-12-31 04:00:00 UTC,NGTIN@@@@@@@@@@@@@@@,5,terrestrial
2024-01-01 00:00:05.6 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:56:09 UTC,2024-01-01 00:00:05 UTC,657169700,4.2222666666666671,8.0837666666666674,0.7,86.2,287,9438133,AFRIK MARABOU       ,5OBB8  ,NG,5.3,90,Other,54,14,2023-04-13 14:00:00 UTC,ONNE                ,0,terrestrial
2024-01-01 00:19:56.393 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:39:40 UTC,2024-01-01 00:00:05 UTC,725001930,-41.691291666666665,-72.64252,0.1,71.8,511,0,ALONSO DE ERCILLA@@@,CB6758@,CL,1.8,60,Passenger Ship,62,12,2023-11-25 08:30:00 UTC,DALCAHUE @@@@@@@@@@@,0,satellite
2024-01-01 00:00:21.607 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:45:42 UTC,2024-01-01 00:00:05 UTC,636017415,-38.388033333333333,-57.442341666666671,11.1,237.2,239,9595852,CHRYSSA K           ,D5KU9  ,LR,10.5,71,Cargo,229,32,2023-01-01 08:30:00 UTC,AR QQN              ,0,terrestrial
2024-01-01 00:46:10.109 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:42:18 UTC,2024-01-01 00:00:05 UTC,563097400,-6.952396666666667,-31.090700000000002,14.3,300.6,302,9806938,YUAN SUI HAI        ,9V5560 ,SG,11.4,70,Cargo,362,65,2023-01-03 19:00:00 UTC,SGP>BR PDM          ,0,satellite
2024-01-01 00:46:10.116 UTC,2024-01-01 00:00:05 UTC,2023-12-31 21:58:28 UTC,2024-01-01 00:00:05 UTC,477708800,-4.6711300000000007,-6.0130233333333338,10.7,142.2,140,9887736,HUI TAI HAI         ,VRTR8  ,HK,18.8,70,Cargo,299,50,2023-02-13 08:00:00 UTC,CN JTG              ,0,satellite
2024-01-01 00:45:26.151 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:56:14 UTC,2024-01-01 00:00:05 UTC,311000848,-22.394771666666667,-40.108305,0.2,301.7,189,9227481,FPSO MV33@@@@@@@@@@@,C6EB6@@,BS,1.8,0,Other,0,0,2023-12-26 02:00:00 UTC,@@@@@@@@@@@@@@@@@@@@,15,satellite
2024-01-01 04:25:53.671 UTC,2024-01-01 00:00:05 UTC,2023-12-31 21:39:15 UTC,2024-01-01 00:00:05 UTC,725000971,-44.968238333333339,-73.566603333333333,6.7,197.3,197,9201891,FAEROY              ,CA4049 ,CL,5,0,Other,41,9,2023-01-01 08:00:00 UTC,ESTERO CUPQUELAN    ,0,satellite
2024-01-01 00:46:09.821 UTC,2024-01-01 00:00:05 UTC,2023-12-31 19:31:28 UTC,2024-01-01 00:00:05 UTC,538003521,-13.15975,-18.830416666666668,13.2,230,230,9514004,STELLAR EAGLE       ,V7RJ6  ,MH,8.6,79,Cargo,190,32,2023-01-10 10:00:00 UTC,ARGENTINA           ,0,satellite
2024-01-01 00:46:10.179 UTC,2024-01-01 00:00:05 UTC,2023-12-31 23:00:28 UTC,2024-01-01 00:00:05 UTC,538009321,-8.805835,-22.896758333333331,15.6,303,307,9920758,NISSOS KEA          ,V7A4593,MH,11,80,Tanker,330,60,2023-01-08 16:00:00 UTC,FOR ORDERS          ,0,satellite
2024-01-01 00:00:06.682 UTC,2024-01-01 00:00:05.369 UTC,2024-01-01 00:00:05.369 UTC,2024-01-01 00:00:03 UTC,710937289,-26.888575,-48.663966666666667,0,214.1,214,,BALI JJ@@@@@@@@@@@@@,@@@@@@@,BR,,30,Fishing Vessel,0,0,,,,terrestrial
2024-01-01 00:51:42.476 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:47:11 UTC,2024-01-01 00:00:06 UTC,710002843,-21.96161,-39.83059166666667,0.5,252.1,87,9767819,CBO XAVANTES@@@@@@@@,PPAE@@@,BR,7.2,52,Tug,83,20,2023-12-29 10:00:00 UTC,P 54@@@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:00:38.124 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:59:23 UTC,2024-01-01 00:00:06 UTC,657150800,4.4190783333333332,7.1356866666666674,7.5,241.2,219,9786437,GUARDIAN 4          ,5NLK5  ,NG,2.5,35,Special Craft,0,0,2023-10-22 08:00:00 UTC,ATFIELD             ,8,terrestrial
2024-01-01 00:00:06.942 UTC,2024-01-01 00:00:06 UTC,2024-01-01 00:00:06 UTC,2024-01-01 00:00:02 UTC,710089711,-22.872398333333333,-43.112578333333332,0,14.5,14,,ISAMAR V@@@@@@@@@@@@,001006@,BR,,30,Fishing Vessel,17,10,,,,terrestrial
2024-01-01 00:00:06.84 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:58:50 UTC,2024-01-01 00:00:06 UTC,657175500,4.0483266666666662,7.5271316666666666,6.8,285.2,282,9869837,TMC FALCON          ,5NYL8  ,NG,1.8,68,Passenger Ship,40,8,2023-12-13 13:05:00 UTC,ONNE                ,5,terrestrial
2024-01-01 00:46:10.199 UTC,2024-01-01 00:00:06 UTC,2023-12-31 17:15:03 UTC,2024-01-01 00:00:06 UTC,613990210,4.367105,-7.7286233333333332,0.2,256.6,511,6609901,MV OMOEFE           ,TJM5187,CM,3.5,40,High-Speed Craft,90,15,2023-02-11 13:50:00 UTC,LOME                ,15,satellite
2024-01-01 00:00:06.521 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:58:12 UTC,2024-01-01 00:00:06 UTC,657185300,4.2351383333333334,8.0487483333333323,1.2,39.5,511,9611424,SURFER 2612@@@@@@@@@,5OGJ3@@,NG,1.2,69,Passenger Ship,26,6,2023-12-14 12:23:00 UTC,YOHO@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:06.512 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:59:15 UTC,2024-01-01 00:00:06 UTC,657199800,4.68305,7.156696666666666,0,231.5,197,9885025,TMC KESTREL         ,5OMQ   ,NG,1.7,64,Passenger Ship,40,8,2023-12-16 22:15:00 UTC,OSO / USARI         ,13,terrestrial
2024-01-01 00:00:06.093 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:59:42 UTC,2024-01-01 00:00:06 UTC,701006057,-38.048753333333337,-57.5379,0,108.2,511,9082506,SAN PASCUAL@@@@@@@@@,LW 9297,AR,4,30,Fishing Vessel,26,10,2023-01-12 12:00:00 UTC,Z DE PESCA@@@@@@@@@@,8,terrestrial
2024-01-01 00:00:06.521 UTC,2024-01-01 00:00:06 UTC,2023-12-31 23:58:19 UTC,2024-01-01 00:00:06 UTC,636016081,3.9260716666666666,8.0396683333333332,10.3,48.6,49,9594901,FULHAM ROAD         ,D5EH7  ,LR,8.5,80,Tanker,228,32,2023-01-01 04:00:00 UTC,FOR ORDERS          ,0,terrestrial
